Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
5859119,000000DC,false,Rx,0,6,5D,01,22,D0,07,EE,00,00,
5859120,00000302,false,Rx,0,7,E1,F5,B6,6F,01,00,00,00,
5859120,000003A1,false,Rx,0,8,00,01,00,03,00,C0,00,F0,
5860366,000001A1,false,Rx,0,5,2E,CA,00,00,81,00,00,00,
5861935,00000197,false,Rx,0,4,B1,08,FE,FC,00,00,00,00,
5863383,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
5863386,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
5864517,0000019F,false,Rx,0,6,71,F6,FD,7F,00,10,00,00,
5864518,000002E0,false,Rx,0,6,2B,F2,75,40,24,FF,00,00,
5865921,00000065,false,Rx,0,8,00,8D,30,03,FF,FF,FF,FF,
5868602,0000030C,false,Rx,0,5,B3,F6,FE,FF,14,00,00,00,
5868602,000000D9,false,Rx,0,8,F9,F3,00,10,00,F0,7F,CF,
5868603,000001AE,false,Rx,0,3,07,65,1A,00,00,00,00,00,
5868603,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
5868888,000000FA,false,Rx,0,8,03,10,08,02,38,59,28,CA,
5868888,00000145,false,Rx,0,3,C8,9F,F0,00,00,00,00,00,
5868888,000001E4,false,Rx,0,8,84,07,61,61,11,11,11,11,
5868888,00000284,false,Rx,0,8,C8,80,0C,FF,FF,FF,FF,0F,
5868889,000002EB,false,Rx,0,8,69,FB,11,11,11,62,11,FF,
5870176,000002A7,false,Rx,0,5,A8,F2,FE,FF,14,00,00,00,
5870176,0000008F,false,Rx,0,8,FF,FF,00,7D,F2,FF,FF,FF,
5871280,0000026C,false,Rx,0,8,78,84,F1,FF,FF,FF,FF,FF,
5873638,00000199,false,Rx,0,6,77,F7,E1,7E,00,20,00,00,
5873638,0000019A,false,Rx,0,6,51,F7,4A,7F,00,10,00,00,
5873639,000001C0,false,Rx,0,8,B8,3A,00,40,63,55,55,57,
5873639,00000376,false,Rx,0,3,33,10,11,00,00,00,00,00,
5878597,000000D9,false,Rx,0,8,77,F4,00,10,00,F0,7F,CF,
5878597,000000A5,false,Rx,0,8,CF,02,FF,F7,FF,00,00,C1,
5878598,000000A7,false,Rx,0,7,B6,F2,FF,F0,FF,FF,0F,00,
5878598,000000DC,false,Rx,0,6,E3,02,22,D0,07,EE,00,00,
5879594,00000163,false,Rx,0,8,C7,F7,04,25,13,15,04,F5,
5879594,000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
5883381,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
5883381,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
5884460,0000019F,false,Rx,0,6,52,F8,03,80,00,10,00,00,
5884460,000001DB,false,Rx,0,8,64,00,0A,6E,C0,FF,00,FF,
5886110,0000012F,false,Rx,0,8,32,78,FA,DD,FF,FF,FF,00,
5886111,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
5888050,000000FA,false,Rx,0,8,05,86,12,08,76,76,76,00,
5888051,000000D9,false,Rx,0,8,2A,F5,00,10,00,F0,7F,CF,
5888051,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
5889274,00000397,false,Rx,0,7,C2,FF,FF,FF,FF,FF,FF,00,
5889275,00000173,false,Rx,0,8,C3,F6,00,02,20,00,D2,1F,
5889275,0000041E,false,Rx,0,8,00,F1,CF,FF,FF,FF,FF,FF,
5892504,000000AB,false,Rx,0,8,7E,F7,04,00,00,D0,FF,FF,
5892504,00000197,false,Rx,0,4,3E,09,FE,FC,00,00,00,00,
5892505,00000276,false,Rx,0,8,C0,00,00,00,00,C0,FF,FF,
5894631,00000199,false,Rx,0,6,61,F9,E1,7E,00,20,00,00,
5894632,0000019A,false,Rx,0,6,2F,F9,45,7F,00,10,00,00,
5898142,000000D9,false,Rx,0,8,CD,F6,00,10,00,F0,7F,CF,
5898142,000000A5,false,Rx,0,8,92,03,FF,F7,FF,00,00,C1,
5898143,00000095,false,Rx,0,8,64,68,96,00,00,F0,00,00,
5898143,000001CE,false,Rx,0,8,64,68,96,00,00,F0,00,00,
5898143,000000A7,false,Rx,0,7,F0,F3,FF,F0,FF,FF,0F,00,
5899330,000000DC,false,Rx,0,6,89,03,22,D0,07,EE,00,00,
5899331,000001CF,false,Rx,0,8,64,68,96,00,00,F0,00,00,
5899331,00000201,false,Rx,0,8,19,5D,4B,6C,00,FF,F0,FF,
5899332,00000302,false,Rx,0,7,EE,F9,B6,6F,01,00,00,00,
5899332,0000032B,false,Rx,0,8,B6,00,C6,37,FF,FF,FF,FF,
5900286,000003FD,false,Rx,0,5,E3,0B,20,FF,FF,00,00,00,
5900287,000001A1,false,Rx,0,5,47,CC,00,00,81,00,00,00,
5903618,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
5903619,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
5904602,0000019F,false,Rx,0,6,B3,FA,FD,7F,00,10,00,00,
5905985,0000003C,false,Rx,0,8,70,A3,03,92,01,00,2A,FF,
5908270,0000031C,false,Rx,0,8,FF,3F,FF,FF,09,00,40,FD,
5908270,000000D9,false,Rx,0,8,90,F7,00,10,00,F0,7F,CF,
5908271,000000FA,false,Rx,0,8,05,FD,FD,FD,FD,FD,FD,E9,
5908271,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
5909479,00000265,false,Rx,0,8,F6,66,88,13,70,30,FF,FF,
5909479,000001DD,false,Rx,0,8,00,00,00,F0,FF,FF,FF,FF,
5910629,000001C3,false,Rx,0,8,4A,46,00,00,00,00,00,00,
5910629,0000008F,false,Rx,0,8,FF,FF,00,7D,F2,FF,FF,FF,
5911897,0000015D,false,Rx,0,8,FF,FF,FF,0F,F0,FF,FF,FF,
5911898,0000021D,false,Rx,0,8,00,00,00,FF,FF,FF,FF,FF,
5913226,00000203,false,Rx,0,8,FE,86,00,FF,FF,FF,00,C0,
5914272,000001C0,false,Rx,0,8,E5,3B,00,40,63,55,55,57,
5914273,00000199,false,Rx,0,6,B5,FB,E1,7E,00,20,00,00,
5914273,0000019A,false,Rx,0,6,93,FB,4A,7F,00,10,00,00,
5916189,000000CA,false,Rx,0,8,6E,27,00,00,00,00,FD,F7,
5916190,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
5917559,000001E4,false,Rx,0,8,D8,08,61,61,11,11,11,11,
5917559,000002EB,false,Rx,0,8,E7,FC,11,11,11,62,11,FF,
5918597,000000D9,false,Rx,0,8,CC,F8,00,10,00,F0,7F,CF,
5918597,000000A5,false,Rx,0,8,1C,04,FF,F7,FF,00,00,C1,
5918598,000000A7,false,Rx,0,7,3F,F4,FF,F0,FF,FF,0F,00,
5918598,000000DC,false,Rx,0,6,82,04,22,D0,07,EE,00,00,
5920372,000001A1,false,Rx,0,5,DA,CD,00,00,81,00,00,00,
5922005,00000197,false,Rx,0,4,B2,0A,FE,FC,00,00,00,00,
5922006,000003CA,false,Rx,0,8,F3,60,60,FF,0A,76,FF,FF,
5922007,000007C3,false,Rx,0,8,13,01,0C,76,06,05,02,00,
5922008,000007C4,false,Rx,0,4,00,00,00,1F,00,00,00,00,
5923195,000007C5,false,Rx,0,8,00,00,02,01,00,01,01,AA,
5923196,000005E0,false,Rx,0,8,11,03,00,05,00,00,C4,00,
5923196,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
5923197,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
5923197,000007C6,false,Rx,0,3,00,00,00,00,00,00,00,00,
5924365,000001BB,false,Rx,0,8,FF,FF,00,FF,FF,FF,FF,FF,
5924366,0000019F,false,Rx,0,6,5C,FC,09,80,00,10,00,00,
5924366,0000036F,false,Rx,0,5,9B,F1,FE,FF,14,00,00,00,
5924367,000001DB,false,Rx,0,8,64,00,0A,6E,C0,FF,00,FF,
5926808,0000043D,false,Rx,0,8,0A,D4,CF,68,51,1B,80,61,
5928599,000000FA,false,Rx,0,8,00,B4,00,E0,7F,01,0A,C4,
5928599,000000D9,false,Rx,0,8,91,F9,00,10,00,F0,7F,CF,
5928600,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
5929602,000001B3,false,Rx,0,8,C4,12,00,09,00,FF,FF,94,
5932276,000001DF,false,Rx,0,8,00,00,00,00,DE,FF,FF,FF,
5934604,000002EC,false,Rx,0,8,F0,0C,00,00,FF,FF,07,00,
5934605,000002F3,false,Rx,0,8,FF,FF,00,FF,FF,FF,FF,FF,
5934605,00000199,false,Rx,0,6,D4,FD,E1,7E,00,20,00,00,
5934606,0000019A,false,Rx,0,6,9A,FD,45,7F,00,10,00,00,
5937601,00000510,false,Rx,0,8,40,10,00,02,03,92,01,00,
5937602,000000D9,false,Rx,0,8,76,FA,00,10,00,F0,7F,CF,
5937602,000000A5,false,Rx,0,8,41,05,FF,F7,FF,00,00,C1,
5938840,000000A7,false,Rx,0,7,79,F5,FF,F0,FF,FF,0F,00,
5938841,000000DC,false,Rx,0,6,E8,05,22,D0,07,EE,00,00,
5938842,00000173,false,Rx,0,8,25,FB,00,02,20,00,D2,1F,
5938842,00000302,false,Rx,0,7,EB,FD,B6,6F,01,00,00,00,
5940504,000001A1,false,Rx,0,5,60,CE,00,00,81,00,00,00,
5943619,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
5943621,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
5944624,0000019F,false,Rx,0,6,06,FE,FD,7F,00,10,00,00,
5946379,000002A5,false,Rx,0,2,FE,FE,00,00,00,00,00,00,
5946380,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
5947773,000002BB,false,Rx,0,5,E7,F3,3F,00,F2,00,00,00,
5947894,00000385,false,Rx,0,8,FF,FC,FF,5E,F5,3F,FF,DE,
5947895,000000D9,false,Rx,0,8,2B,FB,00,10,00,F0,7F,CF,
5947896,000000FA,false,Rx,0,8,02,C0,08,00,C8,07,D0,D7,
5947897,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
5949096,00000201,false,Rx,0,8,2F,5D,60,6C,00,FF,F0,FF,
5949097,000001B9,false,Rx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
5949098,000002C4,false,Rx,0,8,00,00,00,FF,FF,00,00,0F,
5949099,0000029D,false,Rx,0,8,FF,FF,FF,FF,0F,FF,FF,FF,
5950255,000002A7,false,Rx,0,5,35,F3,FE,FF,14,00,00,00,
5951390,0000008F,false,Rx,0,8,FF,FF,00,7D,F2,FF,FF,FF,
5951391,00000197,false,Rx,0,4,3D,0B,FE,FC,00,00,00,00,
5954633,000001C0,false,Rx,0,8,6B,3C,00,40,63,55,55,57,
5954635,00000199,false,Rx,0,6,7C,F0,E1,7E,00,20,00,00,
5954636,0000019A,false,Rx,0,6,3C,F0,3B,7F,00,10,00,00,
5955946,00000314,false,Rx,0,5,50,80,1D,FF,FF,00,00,00,
5958417,000000D9,false,Rx,0,8,A5,FC,00,10,00,F0,7F,CF,
5958419,000000A5,false,Rx,0,8,A6,06,FF,F7,FF,00,00,C1,
5958420,00000095,false,Rx,0,8,64,68,96,00,00,F0,00,00,
5958421,000001CE,false,Rx,0,8,64,68,96,00,00,F0,00,00,
5958423,000000A7,false,Rx,0,7,B3,F6,FF,F0,FF,FF,0F,00,
5959635,000000DC,false,Rx,0,6,56,06,22,D0,07,EE,00,00,
5959638,000001CF,false,Rx,0,8,64,68,96,00,00,F0,00,00,
5960707,000001A1,false,Rx,0,5,95,C0,00,00,81,00,00,00,
5960709,0000026B,false,Rx,0,8,E2,14,FD,FF,FF,FF,FF,FF,
5963454,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
5963457,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
5964603,0000019F,false,Rx,0,6,01,F1,07,80,00,10,00,00,
5964606,000001DB,false,Rx,0,8,64,00,0A,6E,C0,FF,00,FF,
5964607,000002E0,false,Rx,0,6,41,F3,75,40,24,FF,00,00,
5966080,00000065,false,Rx,0,8,E7,8E,30,03,FF,FF,FF,FF,
5966083,0000015B,false,Rx,0,8,D1,FF,FF,FF,FF,FF,FF,FF,
5968095,000000FA,false,Rx,0,8,03,10,08,02,38,59,28,CA,
5968097,000000D9,false,Rx,0,8,F8,FD,00,10,00,F0,7F,CF,
5968099,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
5968100,00000284,false,Rx,0,8,C8,80,0C,FF,FF,FF,FF,0F,
5969193,000001AE,false,Rx,0,3,07,65,1A,00,00,00,00,00,
5969195,000001E4,false,Rx,0,8,85,09,61,61,11,11,11,11,
5969197,000003AD,false,Rx,0,8,00,F0,FF,FF,FF,52,FF,FF,
5969199,000002EB,false,Rx,0,8,BA,FD,11,11,11,62,11,FF,
5973318,000000C0,false,Rx,0,2,F1,40,00,00,00,00,00,00,
5973321,00000199,false,Rx,0,6,A8,F2,E1,7E,00,20,00,00,
5973322,0000019A,false,Rx,0,6,34,F2,49,7F,00,10,00,00,
5973324,00000376,false,Rx,0,3,7F,11,11,00,00,00,00,00,
5975985,000005C0,false,Rx,0,8,29,FF,7F,00,FF,FF,FF,FF,
5975988,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
5975990,00000346,false,Rx,0,4,5A,57,21,FF,00,00,00,00,
5978159,000000D9,false,Rx,0,8,1F,FE,00,10,00,F0,7F,CF,
5978162,000000A5,false,Rx,0,8,FB,07,FF,F7,FF,00,00,C1,
5978163,000000A7,false,Rx,0,7,F5,F7,FF,F0,FF,FF,0F,00,
5978165,000000DC,false,Rx,0,6,3C,07,22,D0,07,EE,00,00,
5978167,00000163,false,Rx,0,8,F3,F2,04,25,13,15,04,F5,
5979283,00000302,false,Rx,0,7,2E,F2,B6,6F,01,00,00,00,
5980467,000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
5981991,00000197,false,Rx,0,4,B7,0C,FE,FC,00,00,00,00,
5983487,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
5983490,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
5983491,0000019F,false,Rx,0,6,5B,F3,F3,7F,00,10,00,00,
5984664,00000301,false,Rx,0,7,07,C3,04,72,FF,FF,2F,00,
5986034,0000012F,false,Rx,0,8,6F,79,FA,DD,FF,FF,FF,00,
5986036,00000581,false,Rx,0,8,40,78,03,29,FF,FF,FF,FF,
5988033,0000022A,false,Rx,0,8,0F,FF,F8,FF,FF,FF,FF,FF,
5988036,000000D9,false,Rx,0,8,1E,F0,00,10,00,F0,7F,CF,
5988037,000000FA,false,Rx,0,8,05,86,12,08,76,76,76,00,
5988039,00000173,false,Rx,0,8,4D,F1,00,02,20,00,D2,1F,
5988041,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
5989369,000003E9,false,Rx,0,8,FF,FF,0F,FF,FF,FF,FF,FF,
5990570,0000008F,false,Rx,0,8,FF,FF,00,7D,F2,FF,FF,FF,
5994365,000001C0,false,Rx,0,8,36,3D,00,40,63,55,55,57,
5994368,00000199,false,Rx,0,6,C9,F4,E1,7E,00,20,00,00,
5994370,0000019A,false,Rx,0,6,87,F4,45,7F,00,10,00,00,
5995985,000000CA,false,Rx,0,8,32,28,00,00,00,00,FD,F7,
5995988,0000021A,false,Rx,0,3,84,3E,F7,00,00,00,00,00,
5995990,0000032E,false,Rx,0,8,56,C8,FF,8C,84,7F,00,20,
5997666,0000037F,false,Rx,0,2,FF,F0,00,00,00,00,00,00,
5997669,00000297,false,Rx,0,7,7C,F3,F0,E0,F0,F0,A8,00,
5997671,000000D9,false,Rx,0,8,43,F1,00,10,00,F0,7F,CF,
5997672,000000A5,false,Rx,0,8,A7,08,FF,F7,FF,00,00,C1,
5998838,000000A7,false,Rx,0,7,30,F8,FF,F0,FF,FF,0F,00,
5998841,000000DC,false,Rx,0,6,40,08,22,D0,07,EE,00,00,
5998843,000003FD,false,Rx,0,5,17,0C,20,FF,FF,00,00,00,
5998844,0000032B,false,Rx,0,8,B6,00,C6,37,FF,FF,FF,FF,
5998846,00000201,false,Rx,0,8,44,5D,76,6C,00,FF,F0,FF,
5999983,000003B4,false,Rx,0,8,FF,FF,FC,FF,F8,F8,00,FF,
5999986,000001A1,false,Rx,0,5,B2,C2,00,00,81,00,00,00,
6003445,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
6003448,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
6004465,0000019F,false,Rx,0,6,53,F5,F5,7F,00,10,00,00,
6004467,0000036E,false,Rx,0,5,54,F1,FE,FF,14,00,00,00,
6004469,000001DB,false,Rx,0,8,64,00,0A,6E,C0,FF,00,FF,
6006046,0000003C,false,Rx,0,8,FE,A4,03,92,01,00,2A,FF,
6006048,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
6008193,000000D9,false,Rx,0,8,A4,F2,00,10,00,F0,7F,CF,
6008196,000000FA,false,Rx,0,8,05,FD,FD,FD,FD,FD,FD,E9,
6008197,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
6008199,000001C8,false,Rx,0,8,00,00,00,00,F0,31,FF,FF,
6009649,00000265,false,Rx,0,8,F6,66,88,13,70,30,FF,FF,
6009653,00000340,false,Rx,0,2,F3,FF,00,00,00,00,00,00,
6009656,0000042B,false,Rx,0,4,95,1F,72,30,00,00,00,00,
6011506,000005E7,false,Rx,0,8,05,67,04,02,FF,FF,FF,FF,
6011509,00000197,false,Rx,0,4,38,0D,FE,FC,00,00,00,00,
6014487,00000199,false,Rx,0,6,1D,F6,E1,7E,00,20,00,00,
6014489,0000019A,false,Rx,0,6,3B,F6,4A,7F,00,10,00,00,
6015871,00000224,false,Rx,0,8,FF,FF,10,FC,FF,FF,FF,FF,
6015874,000002EB,false,Rx,0,8,5D,FE,11,11,11,62,11,FF,
6015876,000001E4,false,Rx,0,8,62,0A,61,61,11,11,11,11,
6018091,000000D9,false,Rx,0,8,F9,F3,00,10,00,F0,7F,CF,
6018094,000000A5,false,Rx,0,8,FA,09,FF,F7,FF,00,00,C1,
6018096,00000095,false,Rx,0,8,64,68,96,00,00,F0,00,00,
6018097,000000A7,false,Rx,0,7,76,F9,FF,F0,FF,FF,0F,00,
6018099,000001CE,false,Rx,0,8,64,68,96,00,00,F0,00,00,
6019223,000000DC,false,Rx,0,6,2A,09,22,D0,07,EE,00,00,
6019226,000001CF,false,Rx,0,8,64,68,96,00,00,F0,00,00,
6019227,00000302,false,Rx,0,7,2B,F6,B6,6F,01,00,00,00,
6020359,000001A1,false,Rx,0,5,2F,C3,00,00,81,00,00,00,
6023462,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
6023464,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
6024410,0000019F,false,Rx,0,6,EE,F7,F3,7F,00,10,00,00,
6027860,0000030C,false,Rx,0,5,2E,F7,FE,FF,14,00,00,00,
6027863,000000FA,false,Rx,0,8,00,C4,00,E0,7F,01,0A,C4,
6027865,000000D9,false,Rx,0,8,77,F4,00,10,00,F0,7F,CF,
6027868,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
6029277,000001B3,false,Rx,0,8,C4,12,00,0A,00,FF,FF,95,
6029280,000002A7,false,Rx,0,5,C1,F4,FE,FF,14,00,00,00,
6030605,0000008F,false,Rx,0,8,FF,FF,00,7D,F2,FF,FF,FF,
6034321,000001C0,false,Rx,0,8,D1,3E,00,40,63,55,55,57,
6034324,00000199,false,Rx,0,6,0B,F8,E1,7E,00,20,00,00,
6034326,0000019A,false,Rx,0,6,96,F8,40,7F,00,10,00,00,
6035877,00000349,false,Rx,0,5,FE,FF,FE,FF,FF,00,00,00,
6035879,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
6037439,00000510,false,Rx,0,8,40,10,00,02,03,92,01,00,
6037442,000000D9,false,Rx,0,8,2A,F5,00,10,00,F0,7F,CF,
6037443,000000A5,false,Rx,0,8,1D,0A,FF,F7,FF,00,00,C1,
6038645,000000A7,false,Rx,0,7,BC,FA,FF,F0,FF,FF,0F,00,
6038648,000000DC,false,Rx,0,6,94,0A,22,D0,07,EE,00,00,
6038650,00000173,false,Rx,0,8,C3,F6,00,02,20,00,D2,1F,
6040294,000001A1,false,Rx,0,5,DB,C4,00,00,81,00,00,00,
6041991,00000197,false,Rx,0,4,B4,0E,FE,FC,00,00,00,00,
6041994,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
6041995,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
6044471,0000019F,false,Rx,0,6,F8,F9,F3,7F,00,10,00,00,
6044474,000001DB,false,Rx,0,8,64,00,0A,6E,C0,FF,00,FF,
6045988,000001E1,false,Rx,0,6,D4,F7,00,FF,FF,FF,00,00,
6045990,000002BB,false,Rx,0,5,13,F4,3F,00,F2,00,00,00,
6048157,000000D9,false,Rx,0,8,CD,F6,00,10,00,F0,7F,CF,
6048160,000000FA,false,Rx,0,8,02,C0,08,00,C8,07,D0,D7,
6048161,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
6049170,00000201,false,Rx,0,8,5A,5D,8B,6C,00,FF,F0,FF,
6049172,000002C4,false,Rx,0,8,00,00,00,FF,FF,00,00,0F,
6049173,0000029D,false,Rx,0,8,FF,FF,FF,FF,0F,FF,FF,FF,
6054490,00000199,false,Rx,0,6,B4,FA,F5,7E,00,20,00,00,
6054492,0000019A,false,Rx,0,6,D1,FA,3F,7F,00,10,00,00,
6058086,000000D9,false,Rx,0,8,90,F7,00,10,00,F0,7F,CF,
6058089,000000A5,false,Rx,0,8,40,0B,FF,F7,FF,00,00,C1,
6058091,000000A7,false,Rx,0,7,FA,FB,FF,F0,FF,FF,0F,00,
6058092,000000DC,false,Rx,0,6,FE,0B,22,D0,07,EE,00,00,
6059364,0000029C,false,Rx,0,8,FD,FF,0D,00,FD,E4,FF,FF,
6059368,00000302,false,Rx,0,7,24,FA,B6,6F,01,00,00,00,
6059370,000003A1,false,Rx,0,8,00,01,00,03,00,C0,00,F0,
6060357,000001A1,false,Rx,0,5,46,C5,00,00,81,00,00,00,
6063440,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
6063442,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
6064572,0000019F,false,Rx,0,6,CB,FB,01,80,00,10,00,00,
6064575,000002E0,false,Rx,0,6,4A,F4,75,40,24,FF,00,00,
6066057,00000065,false,Rx,0,8,E6,80,30,03,FF,FF,FF,FF,
6066059,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
6068157,000000D9,false,Rx,0,8,CC,F8,00,10,00,F0,7F,CF,
6068160,000001AE,false,Rx,0,3,07,65,1A,00,00,00,00,00,
6068162,000001E4,false,Rx,0,8,3F,0B,61,61,11,11,11,11,
6068163,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
6068165,00000145,false,Rx,0,3,C8,9F,F0,00,00,00,00,00,
6068167,00000284,false,Rx,0,8,C8,80,0C,FF,FF,FF,FF,0F,
6069364,000002EB,false,Rx,0,8,5C,F0,11,11,11,62,11,FF,
6069366,000000FA,false,Rx,0,8,03,10,08,02,38,59,28,CA,
6069368,0000019D,false,Rx,0,8,0A,3E,92,02,FF,FF,FF,FF,
6070750,0000008F,false,Rx,0,8,FF,FF,00,7D,F2,FF,FF,FF,
6071992,00000197,false,Rx,0,4,BD,00,FE,FC,00,00,00,00,
6073592,00000199,false,Rx,0,6,BE,FC,E1,7E,00,20,00,00,
6073594,0000019A,false,Rx,0,6,FE,FC,3B,7F,00,10,00,00,
6073596,000001C0,false,Rx,0,8,D0,30,00,40,63,55,55,57,
6073598,00000376,false,Rx,0,3,AB,12,11,00,00,00,00,00,
6075920,000000CA,false,Rx,0,8,6F,29,00,00,00,00,FD,F7,
6075922,000001BA,false,Rx,0,8,FF,FF,FC,FF,FF,FF,51,F0,
6075924,000003D7,false,Rx,0,8,AA,18,59,96,65,00,00,00,
6078131,000000D9,false,Rx,0,8,91,F9,00,10,00,F0,7F,CF,
6078132,000000A5,false,Rx,0,8,CE,0C,FF,F7,FF,00,00,C1,
6078133,000000A7,false,Rx,0,7,35,FC,FF,F0,FF,FF,0F,00,
6078133,000000DC,false,Rx,0,6,F5,0C,22,D0,07,EE,00,00,
6078134,00000095,false,Rx,0,8,64,68,96,00,00,F0,00,00,
6079255,000001CE,false,Rx,0,8,64,68,96,00,00,F0,00,00,
6079256,000001CF,false,Rx,0,8,64,68,96,00,00,F0,00,00,
6079257,00000163,false,Rx,0,8,F2,FC,04,25,13,15,04,F5,
6080291,000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
6082849,00000293,false,Rx,0,5,7F,AB,FE,FF,14,00,00,00,
6082850,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
6082851,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
6084230,0000024A,false,Rx,0,8,02,01,00,00,00,00,F4,FF,
6084231,0000019F,false,Rx,0,6,36,FD,09,80,00,10,00,00,
6084232,0000036F,false,Rx,0,5,21,F2,FE,FF,14,00,00,00,
6084233,000001DB,false,Rx,0,8,64,00,0A,6E,C0,FF,00,FF,
6085953,0000012F,false,Rx,0,8,88,7A,FA,DD,FF,FF,FF,00,
6088050,000000FA,false,Rx,0,8,05,86,12,08,76,76,76,00,
6088050,000000D9,false,Rx,0,8,76,FA,00,10,00,F0,7F,CF,
6088051,00000173,false,Rx,0,8,25,FB,00,02,20,00,D2,1F,
6088052,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
6092025,000000AB,false,Rx,0,8,22,F8,04,00,00,D0,FF,FF,
6092027,00000276,false,Rx,0,8,C0,00,00,00,00,C0,FF,FF,
6093399,00000200,false,Rx,0,8,01,00,74,FF,FF,00,FF,C0,
6093399,0000028E,false,Rx,0,5,A1,DB,FE,FF,14,00,00,00,
6094401,00000199,false,Rx,0,6,6A,FE,E1,7E,00,20,00,00,
6094402,0000019A,false,Rx,0,6,24,FE,45,7F,00,10,00,00,
6095959,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
6097857,00000294,false,Rx,0,5,C9,C4,FE,FF,14,00,00,00,
6097858,00000369,false,Rx,0,5,58,F1,A0,21,A0,00,00,00,
6097858,000000D9,false,Rx,0,8,2B,FB,00,10,00,F0,7F,CF,
6097859,000000A5,false,Rx,0,8,93,0D,FF,F7,FF,00,00,C1,
6097859,000000A7,false,Rx,0,7,73,FD,FF,F0,FF,FF,0F,00,
6099035,000000DC,false,Rx,0,6,9F,0D,22,D0,07,EE,00,00,
6099037,000003FD,false,Rx,0,5,8A,0D,20,FF,FF,00,00,00,
6099037,00000201,false,Rx,0,8,6F,5D,A1,6C,00,FF,F0,FF,
6099038,00000302,false,Rx,0,7,21,FE,B6,6F,01,00,00,00,
6100106,0000032B,false,Rx,0,8,B6,00,C7,37,FF,FF,FF,FF,
6100107,000001A1,false,Rx,0,5,61,C7,00,00,81,00,00,00,
6101932,00000197,false,Rx,0,4,32,01,FE,FC,00,00,00,00,
6101933,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
6101933,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
